date,vxn,vix,sp,nasdaq,dow,splag,nasdaqlag,dowlag
2010.10.19,21.90999985,20.62999916,-0.016004644,-0.017777381,-0.014923701,0.007217635,0.00480456,0.007287112
2010.10.20,21.64999962,19.79000092,0.010469083,0.00835253,0.011713088,-0.016004644,-0.017777381,-0.014923701
2010.10.21,21.18000031,19.27000046,0.001772337,0.000927395,0.003469011,0.010469083,0.00835253,0.011713088
2010.10.22,20.42000008,18.78000069,0.002386409,0.007985356,-0.001257746,0.001772337,0.000927395,0.003469011
2010.10.25,21.47999954,19.85000038,0.00214467,0.004611538,0.002824668,0.002386409,0.007985356,-0.001257746
2010.10.26,21.80999947,20.21999931,1.69E-05,0.002582103,0.000484488,0.00214467,0.004611538,0.002824668
2010.10.27,21.56999969,20.70999908,-0.00269421,0.002387727,-0.003873362,1.69E-05,0.002582103,0.000484488
2010.10.28,21.64999962,20.87999916,0.001124217,0.001640555,-0.001108809,-0.00269421,0.002387727,-0.003873362
2010.10.29,22.23999977,21.20000076,-0.000439384,1.59E-05,0.000408416,0.001124217,0.001640555,-0.001108809
2010.11.1,22.92000008,21.82999992,0.000946086,-0.001025418,0.000551171,-0.000439384,1.59E-05,0.000408416
2010.11.2,22.87999916,21.56999969,0.007729336,0.011384752,0.005745423,0.000946086,-0.001025418,0.000551171
2010.11.3,20.40999985,19.55999947,0.003671306,0.002660734,0.002357646,0.007729336,0.011384752,0.005745423
2010.11.4,19.54000092,18.52000046,0.019099304,0.014487511,0.019401073,0.003671306,0.002660734,0.002357646
2010.11.5,18.67000008,18.26000023,0.003915079,0.000636071,0.000807751,0.019099304,0.014487511,0.019401073
2010.11.8,18.70000076,18.29000092,-0.00212321,0.000414833,-0.003259411,0.003915079,0.000636071,0.000807751
2010.11.9,18.98999977,19.07999992,-0.008084895,-0.006638161,-0.005281802,-0.00212321,0.000414833,-0.003259411
2010.11.10,19.45999908,18.46999931,0.004366534,0.006145794,0.00090646,-0.008084895,-0.006638161,-0.005281802
2010.11.11,19.37000084,18.63999939,-0.00425115,-0.009060697,-0.006531823,0.004366534,0.006145794,0.00090646
2010.11.12,22.54999924,20.61000061,-0.011878766,-0.014707417,-0.008054931,-0.00425115,-0.009060697,-0.006531823
2010.11.15,21.69000053,20.20000076,-0.001218177,-0.00174478,0.000838566,-0.011878766,-0.014707417,-0.008054931
2010.11.16,23.72999954,22.57999992,-0.016338157,-0.017650129,-0.016060274,-0.001218177,-0.00174478,0.000838566
2010.11.17,23.25,21.76000023,0.00021214,0.002494991,-0.001417988,-0.016338157,-0.017650129,-0.016060274
2010.11.18,20.26000023,18.75,0.015240584,0.01538577,0.015625152,0.00021214,0.002494991,-0.001417988
2010.11.19,19.78000069,18.04000092,0.002537152,0.00147847,0.001994153,0.015240584,0.01538577,0.015625152
2010.11.22,19.72999954,18.37000084,-0.001576609,0.005504773,-0.002231221,0.002537152,0.00147847,0.001994153
2010.11.23,21.77000046,20.62999916,-0.014387032,-0.014748742,-0.012803261,-0.001576609,0.005504773,-0.002231221
2010.11.24,20.85000038,19.55999947,0.014812716,0.01912305,0.01358125,-0.014387032,-0.014748742,-0.012803261
2010.11.26,20.84000015,22.21999931,-0.007496591,-0.003371645,-0.008565025,0.014812716,0.01912305,0.01358125
2010.11.29,23.28000069,21.53000069,-0.00137981,-0.003691899,-0.003556655,-0.007496591,-0.003371645,-0.008565025
2010.11.30,25.38999939,23.54000092,-0.006088716,-0.010745703,-0.00421341,-0.00137981,-0.003691899,-0.003556655
2010.12.1,23.09000015,21.36000061,0.021386622,0.020287305,0.022439446,-0.006088716,-0.010745703,-0.00421341
2010.12.2,21.42000008,19.38999939,0.0127371,0.011667689,0.009428754,0.021386622,0.020287305,0.022439446
2010.12.3,19.77000046,18.01000023,0.002599854,0.004683941,0.001730501,0.0127371,0.011667689,0.009428754
2010.12.6,19.90999985,18.02000046,-0.001299082,0.001334249,-0.001749839,0.002599854,0.004683941,0.001730501
2010.12.7,20.15999985,17.98999977,0.000514948,0.001374846,-0.000266734,-0.001299082,0.001334249,-0.001749839
2010.12.8,19.70000076,17.73999977,0.003694926,0.004097793,0.001171962,0.000514948,0.001374846,-0.000266734
2010.12.9,19.05999947,17.25,0.003835384,0.00287419,-0.000212896,0.003694926,0.004097793,0.001171962
2010.12.10,18.77000046,17.61000061,0.005983704,0.007944192,0.003534689,0.003835384,0.00287419,-0.000212896
2010.12.13,18.26000023,17.54999924,4.83E-05,-0.004800103,0.001597212,0.005983704,0.007944192,0.003534689
2010.12.14,18.39999962,17.61000061,0.000910542,0.001069963,0.004189507,4.83E-05,-0.004800103,0.001597212
2010.12.15,18.86000061,17.94000053,-0.005135617,-0.004003864,-0.00166306,0.000910542,0.001069963,0.004189507
2010.12.16,18.25,17.38999939,0.006166046,0.007646806,0.003639921,-0.005135617,-0.004003864,-0.00166306
2010.12.17,17.30999947,16.11000061,0.000836454,0.002143793,-0.000638493,0.006166046,0.007646806,0.003639921
2010.12.20,17.18000031,16.40999985,0.002545111,0.002490337,-0.001199848,0.000836454,0.002143793,-0.000638493
2010.12.21,16.82999992,16.48999977,0.006011994,0.00678937,0.004782903,0.002545111,0.002490337,-0.001199848
2010.12.22,16.56999969,15.44999981,0.003373858,0.001449638,0.002280387,0.006011994,0.00678937,0.004782903
2010.12.23,17.43000031,16.46999931,-0.001645682,-0.002203409,0.001210393,0.003373858,0.001449638,0.002280387
2010.12.27,18.94000053,17.67000008,0.00061251,0.000626275,-0.001596294,-0.001645682,-0.002203409,0.001210393
2010.12.28,18.88999939,17.52000046,0.000771027,-0.001647285,0.001773391,0.00061251,0.000626275,-0.001596294
2010.12.29,18.27000046,17.28000069,0.001008637,0.001519773,0.000849694,0.000771027,-0.001647285,0.001773391
2010.12.30,18.65999985,17.52000046,-0.001509358,-0.001482183,-0.001353476,0.001008637,0.001519773,0.000849694
2010.12.31,19.47999954,17.75,-0.000190808,-0.003803672,0.00067393,-0.001509358,-0.001482183,-0.001353476
2011.1.3,19.06999969,17.61000061,0.011251294,0.01446398,0.008021309,-0.000190808,-0.003803672,0.00067393
2011.1.4,18.89999962,17.37999916,-0.001313925,-0.003822993,0.001748973,0.011251294,0.01446398,0.008021309
2011.1.5,18.35000038,17.02000046,0.004994676,0.007783134,0.002708626,-0.001313925,-0.003822993,0.001748973
2011.1.6,18.40999985,17.39999962,-0.002125214,0.002841766,-0.002184447,0.004994676,0.007783134,0.002708626
2011.1.7,18.71999931,17.13999939,-0.001846486,-0.002482875,-0.001929638,-0.002125214,0.002841766,-0.002184447
2011.1.10,18.67000008,17.54000092,-0.001377275,0.001711386,-0.003200864,-0.001846486,-0.002482875,-0.001929638
2011.1.11,18.06999969,16.88999939,0.003718206,0.003329273,0.002954157,-0.001377275,0.001711386,-0.003200864
2011.1.12,17.42000008,16.23999977,0.008967254,0.007517233,0.007133629,0.003718206,0.003329273,0.002954157
2011.1.13,17.45000076,16.38999939,-0.001712211,-0.000745544,-0.002004488,0.008967254,0.007517233,0.007133629
2011.1.14,16.48999977,15.46000004,0.00735741,0.00728887,0.004717797,-0.001712211,-0.000745544,-0.002004488
2011.1.18,16.42000008,15.86999989,0.001375464,0.00382169,0.004279299,0.00735741,0.00728887,0.004717797
2011.1.19,18.43000031,17.30999947,-0.010167166,-0.014747468,-0.001068295,0.001375464,0.00382169,0.004279299
2011.1.20,19.62999916,17.98999977,-0.001295798,-0.007761154,-0.000210608,-0.010167166,-0.014747468,-0.001068295
2011.1.21,20.17000008,18.46999931,0.002410638,-0.005469226,0.004139342,-0.001295798,-0.007761154,-0.000210608
2011.1.24,18.82999992,17.64999962,0.005819315,0.010360567,0.009112762,0.002410638,-0.005469226,0.004139342
2011.1.25,18.84000015,17.59000015,0.000263428,0.00062535,-0.000277915,0.005819315,0.010360567,0.009112762
2011.1.26,17.93000031,16.63999939,0.004212024,0.007419315,0.000688572,0.000263428,0.00062535,-0.000277915
2011.1.27,17.82999992,16.14999962,0.002241791,0.005743659,0.000366181,0.004212024,0.007419315,0.000688572
2011.1.28,21.65999985,20.04000092,-0.018013805,-0.025134731,-0.013952789,0.002241791,0.005743659,0.000366181
2011.1.31,21.79000092,19.53000069,0.00763335,0.00489708,0.005753984,-0.018013805,-0.025134731,-0.013952789
2011.2.1,19.95999908,17.62999916,0.016555792,0.018752093,0.012387749,0.00763335,0.00489708,0.005753984
2011.2.2,19.84000015,17.29999924,-0.00272623,-0.000592604,0.000150283,0.016555792,0.018752093,0.012387749
2011.2.3,19.09000015,16.69000053,0.002351432,0.001569864,0.001683526,-0.00272623,-0.000592604,0.000150283
2011.2.4,17.90999985,15.93000031,0.002880111,0.005583814,0.002474963,0.002351432,0.001569864,0.001683526
2011.2.7,18.21999931,16.28000069,0.006220782,0.005290549,0.00572939,0.002880111,0.005583814,0.002474963
2011.2.8,17.68000031,15.81000042,0.00417602,0.004680161,0.005863608,0.006220782,0.005290549,0.00572939
2011.2.9,17.71999931,15.86999989,-0.002789653,-0.002857076,0.00055075,0.00417602,0.004680161,0.005863608
2011.2.10,17.90999985,16.09000015,0.000749212,0.000494624,-0.000866364,-0.002789653,-0.002857076,0.00055075
2011.2.11,17.18000031,15.68999958,0.005492262,0.006782299,0.003588996,0.000749212,0.000494624,-0.000866364
2011.2.14,17.45999908,15.94999981,0.002382085,0.002751206,-0.000413124,0.005492262,0.006782299,0.003588996
2011.2.15,17.97999954,16.37000084,-0.003240155,-0.004564542,-0.00339262,0.002382085,0.002751206,-0.000413124
2011.2.16,18.22999954,16.71999931,0.006237939,0.007534778,0.005019856,-0.003240155,-0.004564542,-0.00339262
2011.2.17,18.21999931,16.59000015,0.003070971,0.002128292,0.00243594,0.006237939,0.007534778,0.005019856
2011.2.18,17.89999962,16.43000031,0.001922873,0.000836594,0.005917634,0.003070971,0.002128292,0.00243594
2011.2.22,23.38999939,20.79999924,-0.020742205,-0.027738773,-0.014506812,0.001922873,0.000836594,0.005917634
2011.2.23,24.37000084,22.12999916,-0.006130715,-0.01220217,-0.008800719,-0.020742205,-0.027738773,-0.014506812
2011.2.24,23.67000008,21.31999969,-0.000994872,0.00546063,-0.003084295,-0.006130715,-0.01220217,-0.008800719
2011.2.25,20.63999939,19.21999931,0.010495248,0.015637404,0.005120084,-0.000994872,0.00546063,-0.003084295
2011.2.28,20.54999924,18.35000038,0.00554568,0.000438577,0.007873792,0.010495248,0.015637404,0.005120084
2011.3.1,22.81999969,21.01000023,-0.015864862,-0.016254963,-0.013862668,0.00554568,0.000438577,0.007873792
2011.3.2,22.73999977,20.70000076,0.001613898,0.003886686,0.000727904,-0.015864862,-0.016254963,-0.013862668
2011.3.3,20.10000038,18.60000038,0.017072435,0.01827044,0.015737253,0.001613898,0.003886686,0.000727904
2011.3.4,20.46999931,19.05999947,-0.00740539,-0.005039966,-0.00723108,0.017072435,0.01827044,0.015737253
2011.3.7,23.21999931,20.65999985,-0.008376215,-0.014118832,-0.006582868,-0.00740539,-0.005039966,-0.00723108
2011.3.8,22.73999977,19.81999969,0.008883162,0.00730857,0.010232768,-0.008376215,-0.014118832,-0.006582868
2011.3.9,23.43000031,20.21999931,-0.001362631,-0.005092924,-0.000105622,0.008883162,0.00730857,0.010232768
2011.3.10,24.27000046,21.87999916,-0.01905128,-0.018596673,-0.018884959,-0.001362631,-0.005092924,-0.000105622
2011.3.11,22.48999977,20.07999992,0.007055565,0.005387159,0.004976498,-0.01905128,-0.018596673,-0.018884959
2011.3.14,23.10000038,21.12999916,-0.006067697,-0.005405689,-0.004263354,0.007055565,0.005387159,0.004976498
2011.3.15,26.79000092,24.31999969,-0.011263544,-0.012532956,-0.01155136,-0.006067697,-0.005405689,-0.004263354
2011.3.16,30.70000076,29.39999962,-0.019687482,-0.019118135,-0.020634164,-0.011263544,-0.012532956,-0.01155136
2011.3.17,28.40999985,26.37000084,0.013309266,0.007321737,0.01379283,-0.019687482,-0.019118135,-0.020634164
2011.3.18,26.60000038,24.44000053,0.00430094,0.002886471,0.007102751,0.013309266,0.007321737,0.01379283
2011.3.21,23.81999969,20.61000061,0.014874668,0.018149803,0.014899658,0.00430094,0.002886471,0.007102751
2011.3.22,22.35000038,20.20999908,-0.003556885,-0.00305805,-0.001488279,0.014874668,0.018149803,0.014899658
2011.3.23,21.95999908,19.17000008,0.002909742,0.005362137,0.005591438,-0.003556885,-0.00305805,-0.001488279
2011.3.24,20.59000015,18,0.009297393,0.014028505,0.006970511,0.002909742,0.005362137,0.005591438
2011.3.25,20.78000069,17.90999985,0.003156151,0.002423639,0.004102336,0.009297393,0.014028505,0.006970511
2011.3.28,22.22999954,19.44000053,-0.002751618,-0.00452347,-0.001860065,0.003156151,0.002423639,0.004102336
2011.3.29,21.34000015,18.15999985,0.00703524,0.009552556,0.006629125,-0.002751618,-0.00452347,-0.001860065
2011.3.30,20.37999916,17.70999908,0.006662463,0.007192405,0.005814202,0.00703524,0.009552556,0.006629125
2011.3.31,19.73999977,17.73999977,-0.001831177,0.001540172,-0.002503403,0.006662463,0.007192405,0.005814202
2011.4.1,19.40999985,17.39999962,0.004950713,0.003062481,0.004615186,-0.001831177,0.001540172,-0.002503403
2011.4.4,20.04999924,17.5,0.00034515,-0.000147041,0.001881647,0.004950713,0.003062481,0.004615186
2011.4.5,19.45999908,17.25,-0.000180071,0.000716797,-0.000494466,0.00034515,-0.000147041,0.001881647
2011.4.6,19.31999969,16.89999962,0.002181297,0.003087147,0.00264696,-0.000180071,0.000716797,-0.000494466
2011.4.7,19.34000015,17.11000061,-0.001521163,-0.001315298,-0.001389886,0.002181297,0.003087147,0.00264696
2011.4.8,19.76000023,17.87000084,-0.004012483,-0.005637889,-0.002375231,-0.001521163,-0.001315298,-0.001389886
2011.4.11,19.09000015,16.59000015,-0.002797288,-0.003209666,8.57E-05,-0.004012483,-0.005637889,-0.002375231
2011.4.12,19.38999939,17.09000015,-0.007807095,-0.009687718,-0.009538052,-0.002797288,-0.003209666,8.57E-05
2011.4.13,18.5,16.92000008,0.000190217,0.006076676,0.000604058,-0.007807095,-0.009687718,-0.009538052
2011.4.14,17.70000076,16.27000046,8.37E-05,-0.000470884,0.001153289,0.000190217,0.006076676,0.000604058
2011.4.15,17.47999954,15.31999969,0.003917729,0.001603633,0.004603064,8.37E-05,-0.000470884,0.001153289
2011.4.18,18.46999931,16.95999908,-0.011078998,-0.010643686,-0.011428054,0.003917729,0.001603633,0.004603064
2011.4.19,16.22999954,15.82999992,0.00571481,0.003499812,0.005326092,-0.011078998,-0.010643686,-0.011428054
2011.4.20,16.48999977,15.06999969,0.013424435,0.020745312,0.015112573,0.00571481,0.003499812,0.005326092
2011.4.21,15.85000038,14.68999958,0.005262908,0.006278142,0.004202825,0.013424435,0.020745312,0.015112573
2011.4.25,17.21999931,15.77000046,-0.00159394,0.002026189,-0.00209001,0.005262908,0.006278142,0.004202825
2011.4.26,17.78000069,15.61999989,0.008939508,0.007635698,0.009211557,-0.00159394,0.002026189,-0.00209001
2011.4.27,17.03000069,15.35000038,0.006230398,0.007814699,0.00756063,0.008939508,0.007635698,0.009211557
2011.4.28,16.20000076,14.61999989,0.003549118,0.000923009,0.005684689,0.006230398,0.007814699,0.00756063
2011.4.29,16.54000092,14.75,0.00229802,0.000351548,0.003693658,0.003549118,0.000923009,0.005684689
2011.5.2,18.12999916,15.98999977,-0.001754249,-0.003297524,-0.00024824,0.00229802,0.000351548,0.003693658
2011.5.3,18.62000084,16.70000076,-0.003385026,-0.007872856,1.17E-05,-0.001754249,-0.003297524,-0.00024824
2011.5.4,18.59000015,17.07999992,-0.006878914,-0.004723286,-0.006574728,-0.003385026,-0.007872856,1.17E-05
2011.5.5,19.12000084,18.20000076,-0.009111217,-0.004788288,-0.011017302,-0.006878914,-0.004723286,-0.006574728
2011.5.6,19.26000023,18.39999962,0.003812643,0.004551391,0.00432705,-0.009111217,-0.004788288,-0.011017302
2011.5.9,18.37999916,17.15999985,0.00453387,0.005533594,0.003628223,0.003812643,0.004551391,0.00432705
2011.5.10,17.10000038,15.90999985,0.008041616,0.010022548,0.005948577,0.00453387,0.005533594,0.003628223
2011.5.11,17.40999985,16.95000076,-0.01117369,-0.009386135,-0.010266185,0.008041616,0.010022548,0.005948577
2011.5.12,16.98999977,16.03000069,0.004883494,0.006299833,0.005203343,-0.01117369,-0.009386135,-0.010266185
2011.5.13,18.39999962,17.06999969,-0.008100047,-0.012148092,-0.00792122,0.004883494,0.006299833,0.005203343
2011.5.16,19.5,18.23999977,-0.006223719,-0.01645438,-0.003768669,-0.008100047,-0.012148092,-0.00792122
2011.5.17,19.12000084,17.54999924,-0.000368629,0.000323385,-0.005497071,-0.006223719,-0.01645438,-0.003768669
2011.5.18,17.64999962,16.22999954,0.008765272,0.011357338,0.006437752,-0.000368629,0.000323385,-0.005497071
2011.5.19,17.05999947,15.52000046,0.002175573,0.002947715,0.003587505,0.008765272,0.011357338,0.006437752
2011.5.20,18.15999985,17.43000031,-0.007717975,-0.007105523,-0.007427588,0.002175573,0.002947715,0.003587505
2011.5.23,19.20999908,18.27000046,-0.011997265,-0.015972439,-0.010507364,-0.007717975,-0.007105523,-0.007427588
2011.5.24,19.39999962,17.81999969,-0.000827723,-0.004628474,-0.002025253,-0.011997265,-0.015972439,-0.010507364
2011.5.25,18.15999985,17.06999969,0.003178113,0.005526972,0.00310698,-0.000827723,-0.004628474,-0.002025253
2011.5.26,17.26000023,16.09000015,0.003945323,0.007770196,0.000653262,0.003178113,0.005526972,0.00310698
2011.5.27,16.87000084,15.97999954,0.004072615,0.00499669,0.003125086,0.003945323,0.007770196,0.000653262
2011.5.31,16.44000053,15.44999981,0.010537015,0.013650371,0.010252224,0.004072615,0.00499669,0.003125086
2011.6.1,19.23999977,18.29999924,-0.023048226,-0.023592931,-0.022499033,0.010537015,0.013650371,0.010252224
2011.6.2,18.70999908,18.09000015,-0.001225586,0.001486736,-0.00338974,-0.023048226,-0.023592931,-0.022499033
2011.6.3,18.89999962,17.95000076,-0.009781493,-0.014722157,-0.007974698,-0.001225586,0.001486736,-0.00338974
2011.6.6,19.57999992,18.48999977,-0.010818516,-0.011119923,-0.005057496,-0.009781493,-0.014722157,-0.007974698
2011.6.7,19.13999939,18.06999969,-0.000956865,-0.000370088,-0.001585247,-0.010818516,-0.011119923,-0.005057496
2011.6.8,19.96999931,18.79000092,-0.004195664,-0.009738023,-0.001813381,-0.000956865,-0.000370088,-0.001585247
2011.6.9,18.87999916,17.77000046,0.007350409,0.003540971,0.006239956,-0.004195664,-0.009738023,-0.001813381
2011.6.10,19.85000038,18.86000061,-0.014078483,-0.015441562,-0.01432557,0.007350409,0.003540971,0.006239956
2011.6.13,20.21999931,19.61000061,0.000668533,-0.001529328,8.86E-05,-0.014078483,-0.015441562,-0.01432557
2011.6.14,18.73999977,18.26000023,0.012532913,0.014677594,0.01024939,0.000668533,-0.001529328,8.86E-05
2011.6.15,22.29000092,21.31999969,-0.01758557,-0.017800247,-0.014920227,0.012532913,0.014677594,0.01024939
2011.6.16,24.46999931,22.72999954,0.001752798,-0.002953294,0.005385869,-0.01758557,-0.017800247,-0.014920227
2011.6.17,23.57999992,21.85000038,0.00304039,-0.002755621,0.003575155,0.001752798,-0.002953294,0.005385869
2011.6.20,22.06999969,19.98999977,0.005380689,0.005024631,0.006312693,0.00304039,-0.002755621,0.003575155
2011.6.21,20.36000061,18.86000061,0.013334179,0.021667564,0.009034105,0.005380689,0.005024631,0.006312693
2011.6.22,20.20000076,18.52000046,-0.00648946,-0.006747057,-0.006612444,0.013334179,0.021667564,0.009034105
2011.6.23,20.76000023,19.29000092,-0.002831993,0.006557251,-0.004939641,-0.00648946,-0.006747057,-0.006612444
2011.6.24,22.57999992,21.10000038,-0.011795077,-0.012682713,-0.009624585,-0.002831993,0.006557251,-0.004939641
2011.6.27,21.95999908,20.55999947,0.009142537,0.013252023,0.009089966,-0.011795077,-0.012682713,-0.009624585
2011.6.28,20.70999908,19.17000008,0.012861293,0.015147257,0.011978466,0.009142537,0.013252023,0.009089966
2011.6.29,18.84000015,17.27000046,0.008248634,0.004087881,0.005949233,0.012861293,0.015147257,0.011978466
2011.6.30,17.86000061,16.52000046,0.010068372,0.011980546,0.012394502,0.008248634,0.004087881,0.005949233
2011.7.1,17.37000084,15.86999989,0.014306869,0.015210823,0.013476137,0.010068372,0.011980546,0.012394502
2011.7.5,17.76000023,16.05999947,-0.001337073,0.003452799,-0.001025691,0.014306869,0.015210823,0.013476137
2011.7.6,17.85000038,16.34000015,0.001001058,0.002915305,0.004457037,-0.001337073,0.003452799,-0.001025691
2011.7.7,17.70999908,15.94999981,0.010399583,0.013542194,0.007375754,0.001001058,0.002915305,0.004457037
2011.7.8,17.45000076,15.94999981,-0.006985458,-0.00448319,-0.004909243,0.010399583,0.013542194,0.007375754
2011.7.11,20.21999931,18.38999939,-0.018256167,-0.020200474,-0.012036919,-0.006985458,-0.00448319,-0.004909243
2011.7.12,21.93000031,19.87000084,-0.00444337,-0.007417025,-0.00471934,-0.018256167,-0.020200474,-0.012036919
2011.7.13,21.81999969,19.90999985,0.003101027,0.005381073,0.003587267,-0.00444337,-0.007417025,-0.00471934
2011.7.14,21.87000084,20.79999924,-0.006738782,-0.012321209,-0.004371688,0.003101027,0.005381073,0.003587267
2011.7.15,20.95000076,19.53000069,0.005539056,0.009772351,0.003420207,-0.006738782,-0.012321209,-0.004371688
2011.7.18,22.47999954,20.95000076,-0.008163118,-0.00888947,-0.007606771,0.005539056,0.009772351,0.003420207
2011.7.19,20.45999908,19.20999908,0.01617715,0.021965824,0.016198902,-0.008163118,-0.00888947,-0.007606771
2011.7.20,21.05999947,19.09000015,-0.000671058,-0.004357597,-0.001232924,0.01617715,0.021965824,0.016198902
2011.7.21,19.70999908,17.55999947,0.013455263,0.007152152,0.012057236,-0.000671058,-0.004357597,-0.001232924
2011.7.22,19.17000008,17.52000046,0.00090744,0.008571643,-0.003404768,0.013455263,0.007152152,0.012057236
2011.7.25,20.95000076,19.35000038,-0.005658995,-0.005622978,-0.006992233,0.00090744,0.008571643,-0.003404768
2011.7.26,21.57999992,20.22999954,-0.00411342,-0.000999545,-0.007292583,-0.005658995,-0.005622978,-0.006992233
2011.7.27,24.70000076,22.97999954,-0.020517725,-0.026825257,-0.016026081,-0.00411342,-0.000999545,-0.007292583
2011.7.28,25.12000084,23.73999977,-0.003239207,0.000527916,-0.005088249,-0.020517725,-0.026825257,-0.016026081
2011.7.29,26.07999992,25.25,-0.006471427,-0.00357443,-0.007945637,-0.003239207,0.000527916,-0.005088249
2011.8.1,24.26000023,23.65999985,-0.004140861,-0.004279155,-0.000885658,-0.006471427,-0.00357443,-0.007945637
2011.8.2,25.69000053,24.79000092,-0.025888909,-0.027845243,-0.022157571,-0.004140861,-0.004279155,-0.000885658
2011.8.3,24.72999954,23.37999916,0.005003146,0.008888048,0.002509805,-0.025888909,-0.027845243,-0.022157571
2011.8.4,31.68000031,31.65999985,-0.049001655,-0.052085767,-0.044058509,0.005003146,0.008888048,0.002509805
2011.8.5,33.77000046,32,-0.000575083,-0.009424681,0.005338184,-0.049001655,-0.052085767,-0.044058509
2011.8.8,44.74000168,48,-0.068958369,-0.071489083,-0.057061188,-0.000575083,-0.009424681,0.005338184
2011.8.9,34.63000107,35.06000137,0.046317441,0.05159188,0.039000621,-0.068958369,-0.071489083,-0.057061188
2011.8.10,41.75999832,42.99000168,-0.045156797,-0.041732594,-0.047352741,0.046317441,0.05159188,0.039000621
2011.8.11,37.84999847,39,0.045250594,0.045816822,0.038733681,-0.045156797,-0.041732594,-0.047352741
2011.8.12,35.22000122,36.36000061,0.005247875,0.006119231,0.011218047,0.045250594,0.045816822,0.038733681
2011.8.15,30.44000053,31.87000084,0.021550728,0.018652839,0.01880168,0.005247875,0.006119231,0.011218047
2011.8.16,31.54999924,32.84999847,-0.009786275,-0.012503486,-0.006725638,0.021550728,0.018652839,0.01880168
2011.8.17,31.17000008,31.57999992,0.000946938,-0.00475478,0.000375197,-0.009786275,-0.012503486,-0.006725638
2011.8.18,41.61000061,42.66999817,-0.045618599,-0.053591098,-0.037470016,0.000946938,-0.00475478,0.000375197
2011.8.19,43.47000122,43.04999924,-0.015122756,-0.016344132,-0.015859454,-0.045618599,-0.053591098,-0.037470016
2011.8.22,42.02999878,42.43999863,0.000258008,0.001510403,0.0034145,-0.015122756,-0.016344132,-0.015859454
2011.8.23,35.45000076,36.27000046,0.033710248,0.042031205,0.029243006,0.000258008,0.001510403,0.0034145
2011.8.24,35.65000153,35.90000153,0.013034651,0.008803876,0.012797187,0.033710248,0.042031205,0.029243006
2011.8.25,39.43000031,39.75999832,-0.015687935,-0.019667879,-0.015210406,0.013034651,0.008803876,0.012797187
2011.8.26,34.49000168,35.59000015,0.015008418,0.024583526,0.012010269,-0.015687935,-0.019667879,-0.015210406
2011.8.29,32.11000061,32.27999878,0.027887505,0.032633066,0.022320617,0.015008418,0.024583526,0.012010269
2011.8.30,32.02000046,32.88999939,0.002344275,0.005449371,0.001792287,0.027887505,0.032633066,0.022320617
2011.8.31,31.37000084,31.62000084,0.004909909,0.001299509,0.004624266,0.002344275,0.005449371,0.001792287
2011.9.1,31.36000061,31.81999969,-0.011942461,-0.013040833,-0.010383046,0.004909909,0.001299509,0.004624266
2011.9.2,33,33.91999817,-0.025607017,-0.026147579,-0.022285821,-0.011942461,-0.013040833,-0.010383046
2011.9.6,35.86000061,37,-0.007464076,-0.002624059,-0.009022577,-0.025607017,-0.026147579,-0.022285821
2011.9.7,33.11999893,33.38000107,0.028243825,0.029909975,0.024436668,-0.007464076,-0.002624059,-0.009022577
2011.9.8,33.65000153,34.31999969,-0.01066889,-0.007798282,-0.010484224,0.028243825,0.029909975,0.024436668
2011.9.9,37.99000168,38.52000046,-0.027068563,-0.024475231,-0.027252271,-0.01066889,-0.007798282,-0.010484224
2011.9.12,37.97000122,38.59000015,0.006941568,0.010920786,0.006256716,-0.027068563,-0.024475231,-0.027252271
2011.9.13,36,36.90999985,0.009078726,0.01474387,0.004035694,0.006941568,0.010920786,0.006256716
2011.9.14,33.36000061,34.59999847,0.013389761,0.015828938,0.0126055,0.009078726,0.01474387,0.004035694
2011.9.15,30.67000008,31.96999931,0.017041047,0.013329368,0.016442166,0.013389761,0.015828938,0.0126055
2011.9.16,29.36000061,30.97999954,0.005690476,0.005828619,0.006617517,0.017041047,0.013329368,0.016442166
2011.9.19,31.42000008,32.72999954,-0.009850949,-0.003621676,-0.009435217,0.005690476,0.005828619,0.006617517
2011.9.20,31.29999924,32.86000061,-0.001662386,-0.008683423,0.000670802,-0.009850949,-0.003621676,-0.009435217
2011.9.21,34.68000031,37.31999969,-0.029830995,-0.020299326,-0.025192298,-0.001662386,-0.008683423,0.000670802
2011.9.22,40.25,41.34999847,-0.032402457,-0.033051601,-0.035779988,-0.029830995,-0.020299326,-0.025192298
2011.9.23,39.88000107,41.25,0.006063589,0.01116052,0.003501501,-0.032402457,-0.033051601,-0.035779988
2011.9.26,39.24000168,39.02000046,0.023068021,0.013384399,0.024972705,0.006063589,0.01116052,0.003501501
2011.9.27,37.65000153,37.70999908,0.010631665,0.011904956,0.013207572,0.023068021,0.013384399,0.024972705
2011.9.28,40.75999832,41.08000183,-0.020908196,-0.021932401,-0.016196494,0.010631665,0.011904956,0.013207572
2011.9.29,41.15999985,38.84000015,0.008081486,-0.00435211,0.0129107,-0.020908196,-0.021932401,-0.016196494
2011.9.30,44.97999954,42.95999908,-0.025291274,-0.026700104,-0.021806878,0.008081486,-0.00435211,0.0129107
2011.10.3,46.61000061,45.45000076,-0.028863603,-0.033497543,-0.023932146,-0.025291274,-0.026700104,-0.021806878
2011.10.4,42.47000122,40.81999969,0.022239306,0.029107763,0.014294884,-0.028863603,-0.033497543,-0.023932146
